Date;Mexico;US;Germany
2020-12-27;0.0;0.0;1.3214800576645843e-07
2020-12-28;0.0;0.0;1.3214800576645843e-07
2020-12-29;0.0;0.0;7.208073041806824e-06
2020-12-30;0.0;0.0;7.256126862085536e-06
2020-12-31;0.0;0.0;8.938010571840461e-06
2021-01-01;0.0;0.0;8.938010571840461e-06
2021-01-02;0.0;0.0;1.22537241710716e-05
2021-01-03;0.0;0.0;1.2265737626141278e-05
2021-01-04;0.0;0.0;1.2265737626141278e-05
2021-01-05;0.0;0.0;1.256607400288323e-05
2021-01-06;0.0;0.0;1.2578087457952907e-05
2021-01-07;0.0;0.0;1.2626141278231619e-05
